_1,_2,_3,_4
"Athletics_at_the_2008_Summer_Olympics_%E2%80%93_Men's_10,000_metres","[""Event""]",Person,-469.897
Athletics_at_the_2008_Summer_Olympics_%E2%80%93_Women's_heptathlon,"[""Event""]",Person,-257.162
Athletics_at_the_2012_Summer_Olympics_%E2%80%93_Men's_20_kilometres_walk,"[""Event""]",Person,-3360.614
Athletics_at_the_2012_Summer_Olympics_%E2%80%93_Men's_400_metres,"[""Event""]",Person,-3085.738
Athletics_at_the_2012_Summer_Olympics_%E2%80%93_Men's_pole_vault,"[""Event""]",Person,-1784.272
Athletics_at_the_2012_Summer_Olympics_%E2%80%93_Women's_javelin_throw,"[""Event""]",Person,-2071.402
Au_nom_d'une_femme,"[""Work""]",Work,-352.598
Auckland_(Countess_of_Ranfurly's_Own)_and_Northland_Regiment,"[""Organisation""]",Organisation,-492.667
Austen's_brown_hornbill,"[""Species""]",Species,-1392.195
Australia's_Next_Top_Model_(cycle_9),"[""Work""]",Work,-484.77
Avant's_Cities_Service_Station,"[""Place""]",Place,-394.258
Ayres's_hawk-eagle,"[""Species""]",Species,-283.529
Azanian_People's_Organisation,"[""Organisation""]",Person,-3015.302
Azara's_tuco-tuco,"[""Species""]",Species,-209.984
Azumafuji_Kin'ichi,"[""Person""]",Person,-229.981
Azur_&_Asmar:_The_Princes'_Quest,"[""Work""]",Work,-1080.613
Azzo_VII_d'Este,"[""Person""]",Person,-1133.365
BBC_Radio_1's_Live_Lounge_2013,"[""Work""]",Work,-325.817
Ba'athist_Iraq,"[""Place""]",Person,-4422.723
Babe_I'm_Gonna_Leave_You,"[""Work""]",Work,-1210.568
Babur_Mirza's_Invasion_of_Khorasan,"[""Event""]",Person,-3703.994
"Baby,_It's_OK!","[""Work""]",Work,-652.554
Baby_Makin'_Project,"[""Work""]",Work,-887.375
Baby_Won't_You_Please_Come_Home,"[""Work""]",Work,-524.136
Baie-D'Urf%C3%A9,"[""Place""]",Place,-2760.728
"Baker's_Tickle,_Newfoundland_and_Labrador","[""Place""]",Place,-1182.509
Baku_Khans'_Palace,"[""Place""]",Person,-151.452
Baldassare_d'Anna,"[""Person"",""other""]",Person,-804.579
Baldwin's_Arcade,"[""Place""]",Place,-461.11
Ballard's_Ash,"[""Place""]",Place,-194.696
Baron_d'Holbach,"[""Person""]",Agent,-557.158
Barry_O'Sullivan_(politician),"[""Person""]",Person,-556.945
Bartender's_Blues_(song),"[""Work""]",Work,-293.199
Based_on_a_True_Story_(Lil'_Mo_album),"[""Work""]",Work,-100.328
Battle_of_Goodrich's_Landing,"[""Event""]",Person,-370.302
Battle_of_Kellogg's_Grove,"[""Event""]",Person,-1480.346
Battle_of_Saint_Mary's_Church,"[""Event""]",Person,-1335.896
Battle_of_Sana'a_(2011),"[""Event""]",Person,-410.745
Battle_of_Sewell's_Point,"[""Event""]",Person,-1546.343
Battle_of_Vaught's_Hill,"[""Event""]",Person,-1371.823
Beatrice_d'Avesnes,"[""Person""]",Person,-927.801
Beatrix's_bat,"[""Species""]",Species,-404.301
Bec_d'Epicoune,"[""Place""]",Place,-675.563
Beethoven's_5th_(film),"[""Work""]",Work,-537.852
"Beggar's_Bush,_Powys","[""Place""]",Place,-405.302
Bei_uns_Z'haus,"[""Work""]",other,-736.973
"Beilin_District,_Xi'an","[""Place""]",Place,-470.409
Believe_'n_Peace,"[""Work""]",Work,-883.661
Ben's_Biography,"[""Work""]",Work,-221.096
Bernadetto_de'_Medici,"[""Person""]",Person,-1057.064
Betty_Boop's_Museum,"[""Work""]",Work,-182.67
Big_Girls_Don't_Cry_(Lynn_Anderson_song),"[""Work""]",Work,-373.836
Big_West_Conference_Men's_Basketball_Player_of_the_Year,"[""other""]",Person,-1108.442
Bill_&_Ted's_Excellent_Adventures_(1990_TV_series),"[""Work""]",Work,-356.039
Bill_O'Brien_(American_football),"[""Person""]",Person,-1411.689
Bill_O'Flaherty,"[""Person""]",Person,-296.827
Billy_Connolly's_Musical_Tour_of_New_Zealand,"[""Work""]",Work,-171.923
Billy_O'Neill_(dual_player),"[""Person""]",Person,-607.699
Binder's_syndrome,"[""other""]",other,-1758.706
Bioko_Allen's_bushbaby,"[""Species""]",Species,-302.998
Bishop's_Falls,"[""Place""]",Place,-185.512
Bishop's_Stortford_F.C.,"[""Organisation""]",Organisation,-259.622
Bishop_Cotton_Boys'_School,"[""Organisation""]",Place,-898.022
Bishop_Vesey's_Grammar_School,"[""Organisation""]",Person,-1445.002
Black_'n_Blue,"[""other""]",other,-278.605
Blanford's_pipe_snake,"[""Species""]",Species,-132.743
Blauw_Geel_'38,"[""Organisation""]",Organisation,-218.464
Blood's_Too_Rich,"[""Work""]",Work,-1765.831
Blood_Valley:_Seed's_Revenge,"[""Work""]",Work,-250.7
Blood_from_the_Mummy's_Tomb,"[""Work""]",Work,-407.633
Blowin'_Smoke,"[""Work""]",Work,-447.984
Bo'az_Ma'uda,"[""other""]",other,-422.943
Bo'ness_United_F.C.,"[""Organisation""]",Person,-1314.018
BoOzy'_OS_and_the_Cristal_Gem,"[""Work""]",Work,-901.144
Boar's_Head_Carol,"[""other""]",other,-470.583
Bob's_Watches,"[""Organisation""]",Organisation,-493.403
Bob's_Your_Uncle_(film),"[""Work""]",Work,-315.828
Bob_&_Doug_McKenzie's_Two-Four_Anniversary,"[""Work""]",Work,-408.826
Bob_'Stig'_Campbell,"[""Person""]",Person,-203.344
Bob_and_Larry's_How_to_Draw!,"[""Work""]",Work,-397.455
Bobby's_Girl_(song),"[""Work""]",Work,-919.844
Bocage's_weaver,"[""Species""]",Species,-355.123
Boettger's_wall_gecko,"[""Species""]",Species,-161.364
Boie's_day_gecko,"[""Species""]",Species,-261.423
Bojangles'_Coliseum,"[""Place""]",Place,-429.263
Bojangles'_Famous_Chicken_'n_Biscuits,"[""Organisation""]",other,-358.888
Bolje_jedno_vru%C4%87e_pivo_nego_%C4%8Detiri_'ladna,"[""Work""]",Work,-385.907
Bonelli's_eagle,"[""Species""]",Species,-2404.759
Bonne_de_Pons_d'Heudicourt,"[""Person""]",Person,-951.945
Boscov's,"[""Organisation""]",Organisation,-1437.973
Boss's_Day,"[""other""]",other,-548.084
Botswana_women's_national_football_team,"[""Organisation""]",Person,-891.373
Box's_Shop,"[""Place""]",Place,-377.686
Boxing_at_the_1924_Summer_Olympics_%E2%80%93_Men's_flyweight,"[""Event""]",Person,-378.81
Boys'n_Girl,"[""Work""]",Work,-122.566
Bradley_County_Courthouse_and_Clerk's_Office,"[""Place""]",Place,-319.895
Brain's_Green,"[""Place""]",Place,-60.108
Brand_Spankin'_New,"[""Work""]",Work,-217.663
Brandon_O'Neill,"[""Person""]",Person,-214.921
Breakfast_at_Tiffany's:_Music_from_the_Motion_Picture,"[""Work""]",Work,-597.498
Brendan_O'Brien_(record_producer),"[""other""]",other,-2051.248
Brian_O'Callaghan,"[""Person""]",Person,-418.616
Brian_O'Connor_(bassist),"[""Person""]",Work,-431.97
Brian_O'Connor_(pitcher),"[""Person""]",Person,-496.461
Brian_Oge_O'Rourke,"[""Person""]",Person,-1057.54
Bridges_to_Babylon_Tour_'97%E2%80%9398,"[""Work""]",Work,-787.524
Brigid_Hogan-O'Higgins,"[""Person""]",Person,-1559.284
Brigida's_woodcreeper,"[""Species""]",Species,-298.929
Bring_a_Little_Lovin',"[""Work""]",Work,-388.953
Bringin'_On_the_Heartbreak,"[""Work""]",Work,-562.251
Britain's_Best_Dish,"[""Work""]",Work,-731.46
Britain's_Next_Top_Model_(cycle_1),"[""Work""]",Work,-1301.31
Britain's_Secret_Treasures,"[""Work""]",Work,-1800.548
Brooke's_Point,"[""Place""]",Place,-545.944
Browning's_Beach_Historic_District,"[""Place""]",Place,-850.597
Brune's_tryonia,"[""Species""]",Species,-262.889
Buccaneer's_Girl,"[""Work""]",Work,-198.327
Buffalo_'66,"[""Work""]",Work,-715.154
Bugeilio'r_Gwenith_Gwyn,"[""Work""]",Person,-1231.808
Building_Homes_from_What_We've_Known,"[""Work""]",Work,-219.641
Bulgarian_coup_d'%C3%A9tat_of_1923,"[""Event""]",Person,-618.542
Bulmer's_tree_frog,"[""Species""]",Species,-265.562
Bump_'n'_Jump,"[""Work"",""other""]",Work,-799.22
Burn_'Em_Up_Barnes,"[""Work""]",Work,-169.429
But_I'm_a_Cheerleader,"[""Work""]",Work,-1944.808
By_Inferno's_Light,"[""Work""]",Work,-581.376
"C%C9%99f%C9%99rli_(39%C2%B0_11'_N_48%C2%B0_13'_E),_Jalilabad","[""Place""]",Place,-110.297
C'era_un_ragazzo_che_come_me_amava_i_Beatles_e_i_Rolling_Stones,"[""Work""]",Work,-1185.972
CEA-Leti:_Laboratoire_d'%C3%A9lectronique_des_technologies_de_l'information,"[""Organisation""]",Organisation,-202.09
Cabela's_Big_Game_Hunter:_Ultimate_Challenge,"[""Work""]",Work,-266.533
Cabela's_Big_Game_Hunter_4,"[""Work""]",Work,-217.385
Cabela's_Ultimate_Deer_Hunt,"[""Work""]",Work,-300.494
Cabot's_Pueblo_Museum,"[""Place""]",Place,-454.503
"Cadbury's_Chocolate_Factory,_Tasmania","[""Organisation""]",Place,-2261.459
Caeau_Cnwch_a_Ty'n-y-graig,"[""Place""]",Place,-135.272
Caedmon's_Song,"[""Work""]",Work,-591.025
Caitlin_O'Heaney,"[""Person""]",Person,-455.373
California_Men's_Colony,"[""Place""]",Place,-283.611
Calla's,"[""Place""]",other,-433.844
Camellia_japonica_'Prince_Frederick_William',"[""Species""]",Species,-408.476
Cameron's_Crossing_railway_station,"[""Place""]",Place,-103.804
Cameron_O'Reilly,"[""Person""]",Person,-575.319
"Campbell's_Bay,_Quebec","[""Place""]",Place,-653.468
Campbell's_mona_monkey,"[""Species""]",Species,-510.081
Can't_Go_Back_(Fleetwood_Mac_song),"[""Work""]",Work,-1013.425
Can't_Help_Singing,"[""Work""]",Work,-600.483
Can't_Nobody_Hold_Me_Down,"[""Work""]",Work,-2246.088
Can't_Stop_Eating,"[""Work""]",Work,-171.033
Can't_Stop_Fallin'_Into_Love,"[""Work""]",Work,-381.513
Can't_Stop_Lovin'_You,"[""Work""]",Work,-774.645
Can't_Tell_Me_Nothing,"[""Work""]",Work,-621.516
Canestrini's_goby,"[""Species""]",Species,-549.597
Canet_d'Adri,"[""Place""]",Place,-260.76
Canivet's_emerald,"[""Species""]",Species,-518.262
Canning's_Cove,"[""Place""]",Place,-69.767
Cannonball_Adderley's_Fiddler_on_the_Roof,"[""Work""]",Work,-375.356
Canoeing_at_the_2012_Summer_Olympics_%E2%80%93_Men's_K-1_200_metres,"[""Event""]",Person,-402.082
Canoeing_at_the_2012_Summer_Olympics_%E2%80%93_Men's_K-2_200_metres,"[""Event""]",Person,-478.181
Canoeing_at_the_2012_Summer_Olympics_%E2%80%93_Women's_K-2_500_metres,"[""Event""]",Person,-493.076
Canterbury_Boys'_High_School,"[""Organisation""]",Organisation,-899.44
Cao'an,"[""other""]",Place,-539.727
Captain_Runchey's_Company_of_Coloured_Men,"[""Organisation""]",Person,-698.002
Captain_Stormfield's_Visit_to_Heaven,"[""Work""]",Work,-375.232
Car_&_Driver_Presents:_Grand_Tour_Racing_'98,"[""Work""]",Work,-297.253
Carleton_University's_School_of_Public_Policy_and_Administration,"[""Organisation""]",Organisation,-7110.505
Carlo_d'Aragona_Tagliavia,"[""Agent"",""Person"",""other""]",Person,-736.224
Carpenter's_chameleon,"[""Species""]",Species,-688.104
Castel_Sant'Elia,"[""Place""]",Place,-228.016
Casual_Viewin'_USA,"[""Work""]",Work,-301.611
Catherine_O'Hara,"[""Person""]",Person,-833.763
Cesare_Dell'Acqua,"[""Person""]",Person,-155.615
Ch%C3%A2teau_d'Ainay-le-Vieil,"[""Place""]",Place,-239.563
Ch%C3%A2teau_d'Arlempdes,"[""Place""]",Place,-146.24
Ch'aska_Urqu_(Nor_L%C3%ADpez),"[""Place""]",Place,-582.771
Ch'in_Chia,"[""Person""]",Person,-228.528
Ch'ux%C3%B1a_Quta_(Curva),"[""Place""]",Place,-892.528
"Chang'an_District,_Shijiazhuang","[""Place""]",Place,-626.828
Chapeau_d'Espagne,"[""Species""]",Person,-897.232
Charles_Fran%C3%A7ois_d'Abra_de_Raconis,"[""Agent"",""Person"",""other""]",Agent,-113.055
Charles_Gordon_O'Neill,"[""Agent"",""Person"",""other""]",Person,-249.524
Charles_J._O'Byrne,"[""Person""]",Person,-1487.518
Cheech_&_Chong's_Wedding_Album,"[""Work""]",Work,-644.835
Cheerleaders'_Wild_Weekend,"[""Work""]",Work,-143.888
"Cheers,_It's_Christmas","[""Work""]",Work,-215.213
Cheetah's,"[""Organisation""]",Person,-759.479
Cheick_N'Diaye,"[""Person""]",Person,-757.698
Cheikh_N'Doye,"[""Person""]",Person,-156.894
Cherrie's_antwren,"[""Species""]",Species,-669.582
Chesapeake_Bay_Governor's_School_for_Marine_and_Environmental_Science,"[""Organisation""]",Organisation,-665.775
Chester-St._Margaret's,"[""Place""]",Place,-560.729
Child's_Play_(franchise),"[""Work""]",Work,-1916.559
China's_Best_Actor:_Wen_Jiabao,"[""Work""]",Person,-2267.591
China's_Got_Talent,"[""Work""]",Work,-761.962
Choppin'_Wood,"[""Work""]",Work,-163.832
Chris_O'Brien_(American_football),"[""Person""]",Person,-677.614
Chris_O'Connor_(footballer),"[""Person""]",Person,-76.399
Chubb's_cisticola,"[""Species""]",Species,-201.412
Cian_O'Sullivan,"[""Person""]",Person,-340.591
Ciaran_O'Brien,"[""Person""]",Person,-94.637
Ciaron_O'Reilly,"[""Person""]",Person,-2021.646
Citizens'_Movement_Pro_Chemnitz,"[""Organisation""]",Person,-210.108
Citt%C3%A0_Sant'Angelo,"[""Place""]",Place,-101.266
Clancy's_Tavern,"[""Work""]",Work,-632.784
"Clemson_Tigers_men's_basketball,_1960%E2%80%9369","[""SportsSeason""]",SportsSeason,-135.334
Cleric's_Challenge,"[""Work""]",Work,-153.88
Cliff_L'Aimable,"[""Person""]",other,-3333.36
Cliodhna_O'Connor,"[""Person""]",Person,-639.83
Club_Hockey_G%C3%A8u_Vielha-Val_d'Aran,"[""Organisation""]",Person,-328.348
Cockerell's_fantail,"[""Species""]",Species,-302.945
Come_On_Let's_Go,"[""Work""]",Work,-212.213
Comin'_Down,"[""Work""]",Work,-145.421
Comin'_Out_Hard,"[""Work""]",Work,-91.676
Commissioners'_church,"[""other""]",other,-1058.967
Comstock's_Magazine,"[""Work""]",other,-454.307
Congregation_B'nai_Amoona,"[""Place""]",other,-1577.06
"Congregation_B'nai_Israel_(Toledo,_Ohio)","[""Place""]",Place,-176.974
Connor_O'Brien_(alpine_skier),"[""Person"",""other""]",Person,-249.177
Conor_O'Devany,"[""Person""]",Person,-600.327
Conservative_Women's_Organisation,"[""Organisation""]",Organisation,-839.893
Cooper's_Run_Baptist_Church,"[""Place""]",Place,-187.888
Corte_de'_Frati,"[""Place""]",Place,-102.665
Costa's_hummingbird,"[""Species""]",Species,-2695.854
Cowee-West's_Mill_Historic_District,"[""Place""]",Place,-1392.915
Cran's_bully,"[""Species""]",Species,-253.994
Crashin'_A_Party,"[""Work""]",Work,-153.1
Cristin_O'Keefe_Aptowicz,"[""Person""]",Person,-139.298
Cross-country_skiing_at_the_2010_Winter_Olympics_%E2%80%93_Men's_sprint,"[""Event""]",Person,-1278.586
Cross-country_skiing_at_the_2014_Winter_Olympics_%E2%80%93_Men's_50_kilometre_freestyle,"[""Event""]",Person,-642.732
Cruis'n_USA,"[""Work""]",Work,-1831.653
Cruisin'_the_Streets,"[""Work""]",Work,-192.182
Cupid's_Head,"[""Work""]",Work,-181.596
Cycling_at_the_1928_Summer_Olympics_%E2%80%93_Men's_team_road_race,"[""Event""]",Person,-357.631
Cycling_at_the_1956_Summer_Olympics_%E2%80%93_Men's_tandem,"[""Event""]",Person,-325.282
Cycling_at_the_1964_Summer_Olympics_%E2%80%93_Men's_individual_pursuit,"[""Event""]",Person,-394.891
Cycling_at_the_1964_Summer_Olympics_%E2%80%93_Men's_sprint,"[""Event""]",Person,-277.783
Cycling_at_the_1964_Summer_Olympics_%E2%80%93_Men's_team_pursuit,"[""Event""]",Person,-345.752
Cycling_at_the_1968_Summer_Olympics_%E2%80%93_Men's_individual_pursuit,"[""Event""]",Person,-238.394
Cycling_at_the_2008_Summer_Olympics_%E2%80%93_Men's_BMX,"[""Event""]",Person,-731.375
Cycling_at_the_2012_Summer_Olympics_%E2%80%93_Women's_BMX,"[""Event""]",Person,-511.278
Czech_Republic_women's_national_football_team,"[""Organisation""]",Person,-524.24
"D%C9%99mir%C3%A7il%C9%99r_(41%C2%B0_05'_N_45%C2%B0_16'_E),_Qazakh","[""Place""]",Place,-185.478
D'Arcy_D'Souza,"[""Person""]",Person,-328.097
D'Arcy_Wentworth_Thompson,"[""Person""]",Person,-1490.102
D'Estienne_d'Orves-class_aviso,"[""MeanOfTransportation""]",Organisation,-572.304
D'Israeli,"[""Person""]",other,-425.842
D'Youville_Academy,"[""Place""]",Place,-722.907
Da'Mon_Cromartie-Smith,"[""Person""]",Person,-410.454
Da'Rick_Rogers,"[""Person""]",Person,-581.135
Da'Vine_Joy_Randolph,"[""Person""]",Person,-351.681
Da'ud_Abu_al-Fadl,"[""Person""]",Person,-1126.738
Dabry's_sturgeon,"[""Species""]",Species,-2730.462
Daddy's_Gonna_Pay_for_Your_Crashed_Car,"[""Work""]",Work,-176.354
Dale's_Pale_Archeological_District,"[""Place""]",Place,-848.645
Dall's_porpoise,"[""Species""]",Species,-618.359
Dame_Edna's_Neighbourhood_Watch,"[""Work""]",Work,-132.7
Dan_Murphy's,"[""Organisation""]",Organisation,-300.574
Dan_O'Brien_(soccer),"[""Person""]",Person,-118.326
Dan_O'Mahony,"[""other""]",Person,-256.098
Dancin'_Fool,"[""Work""]",Work,-1844.333
Dancin'_Til_Dawn,"[""Work""]",Work,-219.021
Dangerous_Dave's_Risky_Rescue,"[""Work""]",Work,-946.739
Daniel's_Pass,"[""Place""]",Place,-243.048
Daniel's_tufted-tailed_rat,"[""Species""]",Species,-691.145
Daniel_O'Connell_(journalist),"[""Person""]",Person,-984.924
Daniel_O'Donovan,"[""Person""]",Person,-6920.519
Danny_O'Keefe,"[""other""]",Person,-378.344
Darlin'_(Poacher_song),"[""Work""]",Work,-421.524
Darlin'_of_Discoth%C3%A8que,"[""Work""]",Work,-88.201
Darwin's_Radio,"[""Work""]",Work,-359.042
Darwin's_nothura,"[""Species""]",Species,-169.798
Daugherty's_Cave_and_Breeding_Site,"[""Place""]",Place,-469.154
Dave's_World,"[""Work""]",Work,-195.3
Dave_Barry's_History_of_the_Millennium_(So_Far),"[""Work""]",Work,-413.481
David_Davies_(Dai'r_Cantwr),"[""Person""]",Person,-270.484
David_Fa'alogo,"[""Person""]",Person,-398.979
David_O'Sullivan_(hurler),"[""Person""]",Person,-404.598
David_Wilson_(Queen's_Park_footballer),"[""Person""]",Person,-365.628
Davidson's_Fort,"[""Place""]",Place,-511.342
Dax_O'Callaghan,"[""Agent"",""Person"",""other""]",other,-416.042
Dead_Man's_Cell_Phone,"[""Work""]",Work,-319.081
Dead_Men_Don't_Smoke_Marijuana,"[""Work""]",Work,-309.481
Dealin',"[""Work""]",Work,-119.617
Degenerated_workers'_state,"[""other""]",Person,-331.832
Del_O'Connor,"[""Person""]",Person,-576.19
Delacour's_marmoset_rat,"[""Species""]",Species,-256.73
Democratic_People's_Front,"[""Organisation""]",Person,-875.58
Demons'_Score,"[""Work""]",Work,-438.804
Dena'ina_language,"[""other""]",other,-1108.972
Dennis_O'Donnell,"[""Person""]",Person,-356.417
Derek_O'Brien_(drummer),"[""Person""]",other,-4302.435
Derik's_Bane,"[""Work""]",Work,-99.988
Des'ree,"[""other""]",Work,-630.604
Desmarest's_hutia,"[""Species""]",Species,-437.791
Devil's_Courthouse,"[""Place""]",Place,-787.287
Devil's_Elbow_(Doug_Kershaw_album),"[""Work""]",Work,-76.51
Devil's_Grinding_Mill,"[""Place""]",other,-3594.742
Devil's_Hopyard_State_Park,"[""Place""]",Place,-356.702
Devil's_Playground_(album),"[""Work""]",Work,-1104.676
Devil's_Trap,"[""Work""]",Work,-1090.581
Devil's_food_cake,"[""other""]",other,-660.872
Devo's_Greatest_Hits,"[""Work""]",Work,-333.488
Devon_O'Day,"[""Agent"",""Person"",""other""]",other,-3367.486
Di_Ba't_Ikaw,"[""Work""]",Work,-591.422
Diana's_hogfish,"[""Species""]",Species,-672.41
Dick's_Picks_Volume_14,"[""Work""]",Work,-458.793
Dick's_Picks_Volume_23,"[""Work""]",Work,-774.664
Dick's_Picks_Volume_27,"[""Work""]",Work,-581.925
Dick's_Picks_Volume_7,"[""Work""]",Work,-292.533
Dick_O'Bree,"[""Person""]",Person,-817.593
Didn't_It_Rain_(Songs:_Ohia_album),"[""Work""]",Work,-540.221
Diff'rent_Strokes,"[""Work""]",Work,-1522.903
Dillard's,"[""Organisation""]",Place,-949.552
Dionysus_in_'69,"[""Work""]",Work,-281.594
Disney's_Fort_Wilderness_Resort_and_Campground,"[""Place""]",Place,-466.868
Disney's_Halloween_Treat,"[""Work""]",Work,-1386.484
Disney's_Mulan_(video_game),"[""Work""]",Work,-327.239
"Disodium_4,4'-dinitrostilbene-2,2'-disulfonate","[""ChemicalSubstance""]",other,-188.364
Div_Khaneh-ye_Pa'in,"[""Place""]",Place,-97.556
Dive_Alert:_Becky's_Version,"[""Work""]",Work,-315.713
Diving_at_the_1928_Summer_Olympics_%E2%80%93_Men's_3_metre_springboard,"[""Event""]",Person,-927.151
Diving_at_the_1992_Summer_Olympics_%E2%80%93_Men's_3_metre_springboard,"[""Event""]",Event,-421.45
Diving_at_the_2008_Summer_Olympics_%E2%80%93_Women's_synchronized_3_metre_springboard,"[""Event""]",Person,-1134.838
Dobson's_horseshoe_bat,"[""Species""]",Species,-169.176
Doctor_Ahrendt's_Decision,"[""Work""]",Work,-217.332
Dodo_(Alice's_Adventures_in_Wonderland),"[""Person""]",Work,-487.862
Dog's_Dialogue,"[""Work""]",Work,-641.181
Doin'_Time_on_Planet_Earth,"[""Work""]",Work,-379.84
Domenico_D'Alberto,"[""Person""]",Person,-295.324
Domingo_Rey_d'Harcourt,"[""Person""]",Person,-1589.41
Dominion_Women's_Enfranchisement_Association,"[""Organisation""]",Person,-273.7
Domu:_A_Child's_Dream,"[""Work""]",Work,-1214.434
Don't_Back_Down_(album),"[""Work""]",Work,-702.192
Don't_Believe_(song),"[""Work""]",Work,-348.034
Don't_Cry_Too_Hard,"[""Work""]",Work,-426.841
Don't_Die,"[""Work""]",Work,-198.09
Don't_Eat_the_Yellow_Snow_Suite,"[""Work""]",Work,-774.319
Don't_Forget_(song),"[""Work""]",Work,-1287.278
Don't_Give_It_Up_(Siobh%C3%A1n_Donaghy_song),"[""Work""]",Work,-618.572
Don't_Go_to_the_Reunion,"[""Work""]",Work,-432.943
Don't_Knock_the_Twist,"[""Work""]",Work,-271.859
Don't_Know_What_You_Got_(Till_It's_Gone),"[""Work""]",Work,-790.495
Don't_Let_Me_Be_Lonely,"[""Work""]",Work,-305.345
Don't_Let_Me_Down_(Beatles_song),"[""Work""]",Work,-221.928
Don't_Look_Away_(album),"[""Work""]",Work,-227.649
Don't_Look_Behind_You,"[""Work""]",Work,-199.403
Don't_Look_a_Smith_Horse_in_the_Mouth,"[""Work""]",Work,-653.205
Don't_Look_at_Me_(Desperate_Housewives),"[""Work""]",Work,-312.409
Don't_Make_a_Black_Woman_Take_Off_Her_Earrings,"[""Work""]",Work,-376.599
Don't_Miss_You,"[""Work""]",Work,-238.583
Don't_Open_till_Christmas,"[""Work""]",Work,-170.176
Don't_Shoot_the_Messenger,"[""Work"",""other""]",Work,-455.942
